,CCN,AverageAge,PctgAge18,PctgAge18t64,PctgAge64,PctgBlack,PctgHispanic,PctgFemale,Network,Name,City,StateCode,PctgCalciumUncorrected102,AvgCalciumUncorrected,AvgSerumPhosphorous,PctgSerumPhosphorous70,PctgFistula,PctgCatheterOnly90,TotalPatients,PctgMedicare,PctgMedicarePending,PctgNonMedicare,ComplianceStatus,ProfitStatus,ChainOwner,EveningShift,DialyzerReuse,TotalStations,TotalStaff,SRR,PctgFluVaccine,AvgHemoglobin,PctgHemoglobin10,PctgHemoglobin10t11,PctgHemoglobin11t12,PctgHemoglobin12,PctgESAPrescribed,AvgUFR,PctgUFRLE13,PctgUFRGT13,AvgKtV,PctgKtV12,PctgKtV12t18,PctgKtV18,PctgKtVOther,ZipCode,PctgBlackACS,PctgHispanicACS,UnemploymentRate,PctgFamilyBelowFPL,PctgPoorEnglish,HospitalAffiliation,State,Region,Division,Urbanicity,Urbanicity2,YearsInOps
4523,392650,68.15789474,0,36.84210526,63.15789474,0,0,47.36842105,4,FRESENIUS MEDICAL CARE MILLERSBURG,MILLERSBURG,PA,0,8.957360406,4.65915493,0.46728972,61.21495327,18.22429907,29,27.77777778,0,72.22222222,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,9,6,0.618771793,25,11.2319797,6.565656566,35.35353535,38.38383838,19.19191919,68.18181818,6.861037199,87.37373737,7.070707071,1.738624339,0.523560209,53.40314136,45.02617801,1.047120419,17061,0.3,0.9,2,6.7,1.6,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,17.88948438
4524,392651,62.94117647,0,57.35294118,42.64705882,16.17647059,2.941176471,29.41176471,4,FRESENIUS MEDICAL CARE DONORA,DONORA,PA,0.914634146,8.941294299,5.217963225,10.97222222,71.5625,5.46875,94,33.33333333,5.555555556,61.11111111,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,13,12,1.270477259,54.34782609,10.99030769,20.73170732,30.6402439,30.6402439,17.07317073,66.46341463,7.048057276,91.29692833,5.290102389,1.630653358,0.539568345,74.82014389,23.74100719,0.899280576,15033,7,2,5.3,18,2,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,17.64033485
4525,392653,60.72222222,0,55.55555556,44.44444444,66.66666667,9.259259259,51.85185185,4,FRESENIUS MEDICAL CARE CITYLINE,HARRISBURG,PA,1,8.837414966,5.062916006,9.020217729,49.9222395,17.41835148,77,45.61403509,0,54.38596491,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,17,11,1.114691215,69.23076923,10.86762226,21.16666667,26.5,35.66666667,15.5,69.66666667,9.779394941,70.5,19.16666667,1.77414914,0.373831776,49.34579439,48.03738318,2.242990654,17110,33.3,7.1,5.4,9.1,5.4,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,17.48427415
4526,392656,69.86440678,0,30.50847458,69.49152542,6.779661017,0,37.28813559,4,USRC HUNTINGDON LLC,HUNTINGDON,PA,2.891933029,9.038744257,5.049237171,8.402203857,63.14285714,25.85714286,90,77.41935484,0,22.58064516,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,14,12,0.796561696,63.15789474,10.81267176,14.45966515,44.59665145,34.09436834,6.544901065,83.86605784,9.511483386,75.94936709,21.20253165,1.462663139,1.234567901,94.35626102,4.409171076,0,16652,11.5,3.6,3.2,8.8,1.8,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Micropolitan,Rural,17.09001554
4527,392657,63.02941177,0,52.94117647,47.05882353,5.882352941,2.941176471,44.11764706,4,DCI OF PARKS BEND,VANDERGRIFT,PA,1.559020045,8.989819005,5.344893617,10.6918239,60.17699115,14.60176991,63,97.14285714,0,2.857142857,Not Compliant,Not for Profit,Other Chains,No Evening Shift,Dialyzer Reuse,19,9,1.253744782,50,10.70475113,17.81737194,51.00222717,21.15812918,8.46325167,79.06458797,9.810099618,79.95283019,16.98113208,1.510609418,2.989130435,88.31521739,6.793478261,1.902173913,15690,5.4,0.7,3.7,12.6,0.2,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,17.35285461
4528,392658,63.90643275,0,47.36842105,52.63157895,77.77777778,1.169590643,43.2748538,4,FRESENIUS MEDICAL CARE MT. AIRY,PHILADELPHIA,PA,1.360201511,9.063541667,4.851352731,5.590975969,65.9043659,4.054054054,246,53.88888889,0,46.11111111,Not Compliant,For Profit,FMC,Evening Shift,No Dialyzer Reuse,31,33,1.203737174,68.37606838,10.70234375,19.59697733,39.14357683,29.21914358,8.765743073,15.46599496,7.542271639,89.90174673,4.530567686,1.796493729,1.555555556,45.5,50.38888889,2.555555556,19118,16,6.9,3.1,2.5,2.7,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,17.04347112
4529,392659,62.9787234,0,44.68085106,55.31914894,10.63829787,12.76595745,25.53191489,4,FRESENIUS MEDICAL CARE PALMYRA/LEBANON COUNTY,PALMYRA,PA,1.047120419,8.998934281,5.031098697,8.02919708,48.46335697,15.13002364,80,84.61538462,0,15.38461539,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,16,10,0.910070699,41.37931035,10.85035211,20.59336824,37.34729494,25.30541012,15.88132635,66.31762653,7.662115111,84.25,7.75,1.680758018,5.382436261,52.69121813,39.09348442,2.83286119,17078,1.5,3.8,3.5,3.9,2.1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,17.00240251
4530,392660,68.05,0,35,65,0,0,35,4,DCI OF CLARION,CLARION,PA,2.713178295,9.036046512,4.658431373,7.421875,83.96946565,9.923664122,27,85,10,5,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,15,6,0.978770739,80,11.55077519,4.263565892,31.00775194,35.27131783,29.45736434,66.27906977,8.659656045,85.09803922,10.98039216,1.517520325,0,93.90243902,6.097560976,0,16214,3.7,1.1,4.3,18.8,0.9,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Small Town,Rural,16.98323716
4531,392662,63.09589041,0,50.68493151,49.31506849,53.42465753,0,42.46575343,4,DAVITA - HOMESTEAD DIALYSIS,WEST HOMESTEAD,PA,0.86100861,8.815012723,5.113520097,8.490566038,76.06132076,10.49528302,105,82.89473684,0,17.10526316,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,16,12,1.075826084,66.66666667,10.89090909,17.2201722,36.53136531,30.99630996,12.66912669,85.85485855,6.734931771,87.33087331,5.658056581,1.506604775,2.824133505,84.98074454,8.985879333,3.209242619,15120,19.8,2,4.7,9.5,1.3,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,16.87372088
4532,392663,56.84507042,0,74.64788732,25.35211268,81.69014085,0,35.21126761,4,FRESENIUS MEDICAL CARE GRADUATE,PHILADELPHIA,PA,3.336921421,9.118233296,5.703006682,21.24735729,50.42283298,8.773784355,105,43.66197183,0,56.33802817,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,24,14,1.386880537,26.19047619,10.66977528,24.65016146,30.67814855,30.8934338,9.580193757,74.8116254,6.969920054,82.34660926,5.382131324,1.644009547,2.941176471,60.34858388,27.9956427,8.71459695,19146,47,3.6,5.9,13.6,2.6,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,16.8791967
4533,392664,66.20408163,0,39.79591837,60.20408163,96.93877551,3.06122449,46.93877551,4,FRESENIUS MEDICAL CARE OLNEY,PHILADELPHIA,PA,1.95599022,9.145129059,4.943967611,9.285714286,66.11111111,7.142857143,150,47.61904762,0.952380952,51.42857143,Not Compliant,For Profit,FMC,Evening Shift,No Dialyzer Reuse,24,20,0.807011744,62.90322581,10.67893864,22.08638957,38.38630807,29.01385493,8.80195599,82.23308884,7.39587533,89.56805216,5.623471883,1.836087676,1.398026316,41.2006579,56.8256579,0.575657895,19138,92.6,2.4,9.7,19.3,1.7,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,16.85455554
4534,392665,62.25,0,56.81818182,43.18181818,95.45454546,0,38.63636364,4,RENAL CENTER OF PHILADELPHIA LLC,PHILADELPHIA,PA,6.794425087,9.200357782,5.301405975,14.04109589,41.26712329,7.876712329,65,85.10638298,0,14.89361702,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,24,14,1.056691867,80.55555556,10.67620751,25.95818815,32.75261324,28.7456446,9.930313589,87.97909408,9.552731639,73.17073171,20.03484321,1.616541219,2.264808362,74.21602788,20.73170732,2.787456446,19139,89.4,2.9,9.3,34.4,2.6,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,16.8025353
4535,392666,65.48837209,0,41.86046512,58.13953488,0,2.325581395,30.23255814,4,WARREN DIALYSIS,WARREN,PA,1.25,8.831858407,4.927160494,8.3172147,71.73913044,10.86956522,66,69.04761905,0,30.95238095,Compliant,For Profit,DaVita,No Evening Shift,Dialyzer Reuse,12,10,1.345536112,86.95652174,10.83384615,20.20833333,25.83333333,37.5,11.25,72.08333333,7.011222,83.33333333,5.633802817,1.584987147,0.746268657,80.09950249,15.92039801,3.233830846,16365,0.7,1.5,2.9,6,0.4,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Micropolitan,Rural,16.75872879
4536,392669,64.31034483,0,44.82758621,55.17241379,13.79310345,0,44.82758621,4,FRESENIUS MEDICAL CARE SHALER,PITTSBURGH,PA,1.724137931,9.103125,5.051419558,8.150470219,57.05329154,23.82445141,38,32.14285714,3.571428571,64.28571429,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,17,5,0.991891658,58.33333333,10.84756944,21.37931035,32.4137931,34.82758621,10.68965517,68.27586207,7.704489923,81.72413793,8.965517241,1.747368421,0.344827586,56.89655172,41.03448276,1.724137931,15223,2.4,1.7,4.7,5.7,2.1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,16.58624065
4537,392670,63.17460318,0,49.20634921,50.79365079,4.761904762,3.174603175,42.85714286,4,FRESENIUS MEDICAL CARE NANTICOKE,NANTICOKE,PA,0.15060241,8.999226006,5.060087083,9.357541899,65.5027933,18.43575419,93,54.54545455,0,45.45454546,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,13,10,0.992050197,71.42857143,10.89078341,18.97590361,28.46385542,35.39156627,15.21084337,49.69879518,7.124394614,87.34939759,7.680722892,1.744950331,1.623376623,50.48701299,45.94155844,1.948051948,18634,1,2.4,5.2,14.6,0.8,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,16.58076483
4538,392671,69.64285714,0,33.92857143,66.07142857,23.21428571,0,39.28571429,4,FRESENIUS MEDICAL CARE LANSDALE,LANSDALE,PA,0.618238022,8.94248062,5.062444772,11.73020528,63.19648094,4.985337243,83,48.38709677,0,51.61290323,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,16,13,1.417662107,71.42857143,10.70046512,19.62905719,38.79443586,34.46676971,6.800618238,84.23493045,9.03422027,82.99845441,14.06491499,1.807424961,0,45.68288854,53.68916798,0.627943485,19446,6.5,4.6,3.5,3.9,5.7,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,16.64099879
4539,392672,66.98360656,0,44.26229508,55.73770492,39.3442623,1.639344262,39.3442623,4,FRESENIUS MEDICAL CARE CAPITAL AREA,HARRISBURG,PA,2.189781022,9.022748092,4.891547278,6.447187929,46.3648834,11.65980796,98,47.54098361,0,52.45901639,Not Compliant,For Profit,FMC,Evening Shift,No Dialyzer Reuse,21,10,1.305174193,27.27272727,10.90951662,23.21167883,28.75912409,27.73722628,16.93430657,66.27737226,7.88968174,78.54014599,9.197080292,1.74849835,0.761035008,54.33789954,37.13850837,7.762557078,17110,33.3,7.1,5.4,9.1,5.4,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,16.26042971
4540,392674,62.53488372,0,48.8372093,51.1627907,51.1627907,0,55.81395349,4,DCI RENAL SERVICES OF PITTSBURGH LLC - NORTH VERSAILLES,NORTH VERSAILLES,PA,0.754716981,8.968146718,5.166979362,11.19266055,73.73358349,5.065666041,62,82.22222222,0,17.77777778,Not Compliant,For Profit,Other Chains,No Evening Shift,Dialyzer Reuse,19,11,0.722496761,66.66666667,10.69403846,18.30188679,43.01886793,30,6.79245283,88.67924528,8.170159239,85.32818533,7.915057915,1.560147059,2.057613169,83.12757202,12.75720165,2.057613169,15137,20.3,0.4,3.1,16.2,0.6,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,15.76760645
4541,392676,72.9375,0,25,75,3.125,3.125,53.125,4,DCI RENAL SERVICES OF PITTSBURGH LLC - HARMAR VILLAGE,CHESWICK,PA,1.438848921,9.019708029,5.161848341,8.411214953,66.41414141,21.71717172,53,97.05882353,0,2.941176471,Not Compliant,For Profit,Other Chains,No Evening Shift,Dialyzer Reuse,14,7,0.971163585,58.82352941,10.73115942,16.06714628,44.36450839,29.01678657,9.832134293,84.89208633,8.348130035,88.34196891,7.772020725,1.574695652,3.428571429,78.28571429,16.85714286,1.428571429,15024,0.6,0.9,3.6,4.1,0.9,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,16.05508669
4542,392677,65.78947368,0,42.10526316,57.89473684,3.947368421,0,55.2631579,4,BUTLER COUNTY DIALYSIS CENTER,BUTLER,PA,0.827423168,8.945192308,5.318311404,11.22994652,69.76470588,14.23529412,119,86.74698795,0,13.25301205,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,21,16,1.042845418,48.64864865,10.54491018,31.678487,36.64302601,17.73049645,12.64775414,67.61229314,7.233280924,88.28125,6.510416667,1.638351801,0.137741047,77.82369146,21.48760331,0.550964187,16001,1.8,1.4,3.6,10.1,0.6,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Micropolitan,Rural,16.04961087
4543,392678,65.88888889,0,48.88888889,51.11111111,0,6.666666667,48.88888889,4,LOCK HAVEN DIALYSIS CLINIC,LOCK HAVEN,PA,0.582524272,8.952631579,5.553717472,12.77777778,65.37037037,11.2962963,61,93.47826087,0,6.52173913,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,10,11,0.49797205,75,10.43533981,25.04854369,44.27184466,26.01941748,4.660194175,72.23300971,8.465040616,86.99029126,10.87378641,1.590240964,1.8,76.2,21.6,0.4,17745,2.9,1.3,3.8,13.5,0.5,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Micropolitan,Rural,15.8634332
4544,392681,67.64,0,44,56,0,0,44,4,DCI OF PUNXSUTAWNEY,PUNXSUTAWNEY,PA,2.702702703,8.846348315,4.79640884,8.776595745,78.08988764,6.179775281,52,92.59259259,3.703703704,3.703703704,Not Compliant,Not for Profit,Other Chains,No Evening Shift,Dialyzer Reuse,16,10,0.855524323,47.61904762,11.26218487,14.05405405,25.67567568,31.35135135,25.40540541,70.27027027,10.63559382,66.66666667,29.12912913,1.671298701,2.580645161,71.29032258,25.48387097,0.64516129,15767,0.5,0.6,3.1,12.1,2.4,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Small Town,Rural,14.78469784
4545,392682,68.67605634,0,36.61971831,63.38028169,19.71830986,2.816901409,47.88732394,4,DAVITA - HUNTINGDON VALLEY DIALYSIS,HUNTINGDON VALLEY,PA,0.244498778,8.856100629,5.011363636,6.271777004,63.41463415,10.22067364,105,60.2739726,0,39.7260274,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,23,16,0.976685695,88,10.88515723,17.23716381,38.75305624,29.70660147,11.49144254,83.86308069,6.990031252,88.63080685,5.378973105,1.657833982,0.508259212,72.55400254,24.9047014,2.033036849,19006,1.8,1.6,2.4,2.5,7.4,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,15.58416668
4546,392683,64.19230769,0,48.07692308,51.92307692,3.846153846,0,48.07692308,4,DCI OF INDIANA,INDIANA,PA,1.687116564,8.635637481,4.957966616,10,66,13.38461539,80,87.71929825,0,12.28070175,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,21,14,1.076690748,68.96551724,11.11134969,7.975460123,39.57055215,35.73619632,16.71779141,79.29447853,9.572014261,82.38095238,15.23809524,1.612239057,0.664451827,82.22591362,15.7807309,1.328903655,15701,5.4,1.9,4.6,8,1.7,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Micropolitan,Rural,15.03932319
4547,392684,63.38613861,0,46.53465347,53.46534654,14.85148515,0.99009901,36.63366337,4,WILLIAMSPORT DIALYSIS CLINIC,MONTOURSVILLE,PA,0.87163233,8.81499599,5.412027232,13.56184799,60.83254494,5.298013245,171,82.95454546,0,17.04545455,Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,25,21,0.990736059,88.88888889,10.5256205,22.58320127,42.70998415,25.51505547,8.161648178,64.50079239,6.656297205,86.2487361,7.28008089,1.497293626,3.834196891,86.63212435,8.704663212,0.829015544,17754,0.3,1.5,3.1,4.1,0.6,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,15.70189669
4548,392685,66.625,0,42.5,57.5,2.5,5,32.5,4,FRESENIUS MEDICAL CARE KUTZTOWN,KUTZTOWN,PA,0.408163265,8.980698152,5.059689923,9.404990403,70.82452431,13.10782241,72,47.72727273,0,52.27272727,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,11,9,0.633758696,66.66666667,10.98811475,22.04081633,27.75510204,34.08163265,15.71428571,70,6.178686166,93.30357143,2.901785714,1.777205882,0,47.31707317,52.19512195,0.487804878,19530,4.3,5,5.5,3,2.5,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Micropolitan,Rural,15.63344901
4549,392686,67.73170732,0,36.58536585,63.41463415,4.878048781,0,58.53658537,4,DAVITA - EBENSBURG,EBENSBURG,PA,1.382488479,9.053605769,4.755291577,3.448275862,58.33333333,12.14285714,70,52.27272727,0,47.72727273,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,9,9,0.772810004,59.25925926,10.81033654,17.05069124,40.32258065,28.57142857,9.907834101,73.73271889,7.678713856,85.13513514,8.378378378,1.581189802,1.396648045,80.72625698,16.48044693,1.396648045,15931,1.8,1.1,3,5.1,1.6,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Rural Area,Rural,15.6690418
4550,392687,64.17475728,0,46.60194175,53.39805825,14.5631068,0.970873786,36.89320388,4,DAVITA - JOHNSTOWN,JOHNSTOWN,PA,0.652528548,8.948177083,5.014117647,9.771473601,63.55785838,10.70811744,157,48.62385321,0,51.37614679,Not Compliant,For Profit,DaVita,Evening Shift,No Dialyzer Reuse,20,22,0.99075201,64.51612903,10.89556522,14.7634584,37.76508972,31.23980424,10.03262643,75.1223491,7.125470321,81.83469573,5.267938238,1.56542066,0.989119683,76.85459941,15.03461919,7.121661721,15904,1.3,2,3.2,4.5,0.2,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,15.6690418
4551,392688,66,0,42.85714286,57.14285714,4.081632653,12.24489796,32.65306122,4,THE KIDNEY CENTER OF GREATER HAZLETON,HAZLE TOWNSHIP,PA,0.696864112,8.810442478,5.044051447,9.621451104,59.80707396,28.45659164,83,92.72727273,0,7.272727273,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,21,8,1.086713786,55.55555556,10.39097345,39.72125436,33.79790941,15.15679443,9.756097561,70.90592335,8.807047992,80.96085409,13.16725979,1.67199262,0.732600733,69.04761905,29.48717949,0.732600733,18202,3.3,30.7,5.2,14.5,13.1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,15.38429947
4552,392689,65.93877551,0,36.73469388,63.26530612,0,6.12244898,53.06122449,4,FRESENIUS MEDICAL CARE BERWICK,BERWICK,PA,1.730103806,9.063066202,5.092927632,10.40650407,84.87804878,4.552845529,74,66.03773585,0,33.96226415,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,13,9,1.259117279,87.17948718,10.5982669,33.73702422,27.6816609,22.3183391,16.0899654,54.15224914,5.998961684,89.96539792,3.633217993,1.825842105,0,40.55459272,58.2322357,1.213171577,18603,1.5,4.6,4.3,10,1.7,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,15.11598459
4553,392690,61.8,0,44,56,12,4,48,4,FRESENIUS MEDICAL CARE DUNMORE,DUNMORE,PA,1.606425703,9.11375,5.345149254,16.18705036,42.08633094,28.77697842,39,64,0,36,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,15,7,1.055379464,82.35294118,10.58838174,23.69477912,34.93975904,27.30923695,10.84337349,75.10040161,5.822715679,84.3373494,2.81124498,1.875163934,0.809716599,41.70040486,56.27530364,1.214574899,18509,5,7.2,3.7,13.1,3.3,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,15.41167854
4554,392691,67.16071429,0,37.5,62.5,14.28571429,3.571428571,33.92857143,4,US RENAL CARE MECHANICSBURG,MECHANICSBURG,PA,2.173913044,9.003357664,4.88513324,3.703703704,60.57233704,24.80127186,104,70,0,30,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,15,10,0.947058641,50,10.84350365,18.69565217,37.10144928,29.71014493,13.76811594,77.53623188,7.428425682,88.02698145,8.768971332,1.590736301,0.676818951,83.75634518,14.38240271,1.184433164,17055,2.8,1.7,3,3.8,2.1,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,14.96266179
4555,392692,62.33333333,0,58.33333333,41.66666667,16.66666667,0,30.55555556,4,DAVITA - OAK SPRINGS DIALYSIS,WASHINGTON,PA,1.315789474,8.90480226,5.05326087,8.638743456,68.32844575,7.917888563,55,52.94117647,0,47.05882353,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,15,7,0.48249569,46.66666667,11.21080332,14.73684211,28.42105263,29.73684211,22.10526316,63.15789474,6.23619901,84.98402556,4.153354633,1.513068182,1.094890511,87.22627737,8.02919708,3.649635037,15301,5.5,1.3,4.1,9.1,1.2,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,15.03932319
4556,392694,55.38888889,0,75,25,63.88888889,0,22.22222222,4,FRESENIUS MEDICAL CARE HAHNEMANN,PHILADELPHIA,PA,1.141552511,8.90162037,5.450112867,19.06873614,52.77161863,17.29490022,69,35.13513514,0,64.86486487,Not Compliant,For Profit,FMC,Evening Shift,No Dialyzer Reuse,7,11,0.893169014,57.14285714,10.51582569,28.99543379,35.15981735,25.11415525,10.2739726,79.22374429,8.035572811,84.70319635,10.50228311,1.607517401,5.02283105,66.21004566,27.16894977,1.598173516,19102,4.4,7.7,2.2,0,2.9,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,14.89695203
4557,392695,66.33333333,0,38.0952381,61.90476191,9.523809524,4.761904762,47.61904762,4,DCI OF HILLPOINTE,CANONSBURG,PA,0.943396226,8.767942584,4.930769231,8.368200837,68.28193833,10.13215859,34,90.90909091,0,9.090909091,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,23,7,1.443782881,50,11.24380952,11.32075472,33.49056604,29.24528302,25,67.45283019,8.385326656,82,13.5,1.633757962,3.773584906,69.18238994,25.78616352,1.257861635,15317,2.9,2.2,3.1,2.6,1.2,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,14.63137505
4558,392698,57.28,0,76,24,36,0,48,4,DCI RENAL SERVICES OF PITTSBURGH LLC - FIVE POINTS,MONROEVILLE,PA,0.722021661,8.981454546,5.338078292,14.8409894,68.20083682,8.368200837,35,85.71428571,0,14.28571429,Not Compliant,For Profit,Other Chains,No Evening Shift,Dialyzer Reuse,18,7,0.681423842,69.23076923,11.16690909,15.88447653,30.32490975,33.21299639,19.85559567,60.6498195,9.440315899,75,22.45762712,1.541538462,1.271186441,91.52542373,6.355932203,0.847457627,15146,13.4,2.2,2.9,4.9,2.5,Non-Hospital Facilities,Pennsylvania,Northeast,Middle Atlantic,Metropolitan,Urban,13.67310759
